starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-16 08:01:09.644,775,2019-12-16 08:01:09.644,2019-12-16 08:14:04.819,485,W 37 St & 5 Ave,40.75038009,-73.98338988,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,38476,Subscriber,1982,1,2019-12-16 00:00:00.000,08:01:09.6440,2019-12-16 00:00:00.000,08:14:04.8190,13,journey,37,Monday
2019-12-16 08:01:09.690,606,2019-12-16 08:01:09.690,2019-12-16 08:11:16.346,3788,E 12 St & 4 Av,40.732690000000005,-73.98974,3687,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,35136,Subscriber,1987,2,2019-12-16 00:00:00.000,08:01:09.6900,2019-12-16 00:00:00.000,08:11:16.3460,10,journey,32,Monday
2019-12-16 08:01:10.405,660,2019-12-16 08:01:10.405,2019-12-16 08:12:11.100,3282,5 Ave & E 88 St,40.78307,-73.95939,281,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,34174,Subscriber,1966,1,2019-12-16 00:00:00.000,08:01:10.4050,2019-12-16 00:00:00.000,08:12:11.1000,11,journey,53,Monday
2019-12-16 08:01:12.318,305,2019-12-16 08:01:12.318,2019-12-16 08:06:17.335,319,Fulton St & Broadway,40.711065999999995,-74.009447,337,Old Slip & Front St,40.703799200000006,-74.00838676,41196,Subscriber,1971,1,2019-12-16 00:00:00.000,08:01:12.3180,2019-12-16 00:00:00.000,08:06:17.3350,5,journey,48,Monday
2019-12-16 08:01:13.256,217,2019-12-16 08:01:13.256,2019-12-16 08:04:50.518,545,E 23 St & 1 Ave,40.736502,-73.97809472,3711,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,20184,Subscriber,1974,2,2019-12-16 00:00:00.000,08:01:13.2560,2019-12-16 00:00:00.000,08:04:50.5180,4,journey,45,Monday
2019-12-16 08:01:13.672,1185,2019-12-16 08:01:13.672,2019-12-16 08:20:59.334,167,E 39 St & 3 Ave,40.7489006,-73.97604882,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,28979,Subscriber,1992,1,2019-12-16 00:00:00.000,08:01:13.6720,2019-12-16 00:00:00.000,08:20:59.3340,20,journey,27,Monday
2019-12-16 08:01:15.104,2043,2019-12-16 08:01:15.104,2019-12-16 08:35:18.410,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263,32218,Subscriber,1973,2,2019-12-16 00:00:00.000,08:01:15.1040,2019-12-16 00:00:00.000,08:35:18.4100,34,journey,46,Monday
2019-12-16 08:01:17.568,389,2019-12-16 08:01:17.568,2019-12-16 08:07:47.520,461,E 20 St & 2 Ave,40.73587678,-73.98205027,3788,E 12 St & 4 Av,40.732690000000005,-73.98974,18955,Subscriber,1965,1,2019-12-16 00:00:00.000,08:01:17.5680,2019-12-16 00:00:00.000,08:07:47.5200,6,journey,54,Monday
2019-12-16 08:01:19.720,586,2019-12-16 08:01:19.720,2019-12-16 08:11:06.309,3733,Avenue C & E 18 St,40.730563000000004,-73.973984,503,E 20 St & Park Ave,40.73827428,-73.98751968,41605,Subscriber,1973,2,2019-12-16 00:00:00.000,08:01:19.7200,2019-12-16 00:00:00.000,08:11:06.3090,10,journey,46,Monday
2019-12-16 08:01:20.056,715,2019-12-16 08:01:20.056,2019-12-16 08:13:15.921,358,Christopher St & Greenwich St,40.73291553,-74.00711384,494,W 26 St & 8 Ave,40.74734825,-73.99723551,39946,Subscriber,1969,1,2019-12-16 00:00:00.000,08:01:20.0560,2019-12-16 00:00:00.000,08:13:15.9210,12,journey,50,Monday
