starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-15 16:01:02.463,1737,2019-12-15 16:01:02.463,2019-12-15 16:29:59.686,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959596,3168,Central Park West & W 85 St,40.78472675,-73.96961715,30483,Customer,1969,0,2019-12-15 00:00:00.000,16:01:02.4630,2019-12-15 00:00:00.000,16:29:59.6860,29,journey,50,Sunday
2019-12-15 16:01:02.477,858,2019-12-15 16:01:02.477,2019-12-15 16:15:20.674,3328,W 100 St & Manhattan Ave,40.795,-73.9645,3390,E 109 St & 3 Ave,40.79329668,-73.9432083,40214,Subscriber,1968,2,2019-12-15 00:00:00.000,16:01:02.4770,2019-12-15 00:00:00.000,16:15:20.6740,14,journey,51,Sunday
2019-12-15 16:01:05.927,386,2019-12-15 16:01:05.927,2019-12-15 16:07:32.834,3798,W 40 St & 5 Ave,40.752269,-73.982079,486,Broadway & W 29 St,40.7462009,-73.98855723,34221,Subscriber,1980,1,2019-12-15 00:00:00.000,16:01:05.9270,2019-12-15 00:00:00.000,16:07:32.8340,6,journey,39,Sunday
2019-12-15 16:01:06.056,971,2019-12-15 16:01:06.056,2019-12-15 16:17:17.300,3341,Central Park West & W 102 St,40.795346,-73.96186,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,30991,Subscriber,1990,1,2019-12-15 00:00:00.000,16:01:06.0560,2019-12-15 00:00:00.000,16:17:17.3000,16,journey,29,Sunday
2019-12-15 16:01:06.576,486,2019-12-15 16:01:06.576,2019-12-15 16:09:12.637,303,Mercer St & Spring St,40.72362738,-73.99949601,383,Greenwich Ave & Charles St,40.735238,-74.000271,41956,Subscriber,1994,1,2019-12-15 00:00:00.000,16:01:06.5760,2019-12-15 00:00:00.000,16:09:12.6370,8,journey,25,Sunday
2019-12-15 16:01:08.066,544,2019-12-15 16:01:08.066,2019-12-15 16:10:12.178,3766,Sharon St & Olive St,40.715353,-73.93856,3096,Union Ave & N 12 St,40.71924,-73.95241999999999,40097,Subscriber,1985,1,2019-12-15 00:00:00.000,16:01:08.0660,2019-12-15 00:00:00.000,16:10:12.1780,9,journey,34,Sunday
2019-12-15 16:01:08.704,271,2019-12-15 16:01:08.704,2019-12-15 16:05:40.674,3507,Park Ave & E 124 St,40.8045555,-73.93968609999999,3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,41113,Subscriber,1968,2,2019-12-15 00:00:00.000,16:01:08.7040,2019-12-15 00:00:00.000,16:05:40.6740,5,journey,51,Sunday
2019-12-15 16:01:09.680,1745,2019-12-15 16:01:09.680,2019-12-15 16:30:15.146,3143,5 Ave & E 78 St,40.77632142182271,-73.96427392959596,3168,Central Park West & W 85 St,40.78472675,-73.96961715,40928,Customer,1969,0,2019-12-15 00:00:00.000,16:01:09.6800,2019-12-15 00:00:00.000,16:30:15.1460,29,journey,50,Sunday
2019-12-15 16:01:11.255,883,2019-12-15 16:01:11.255,2019-12-15 16:15:54.520,3295,Central Park W & W 96 St,40.791270000000004,-73.964839,3163,Central Park West & W 68 St,40.7734066,-73.97782542,39695,Subscriber,1956,2,2019-12-15 00:00:00.000,16:01:11.2550,2019-12-15 00:00:00.000,16:15:54.5200,15,journey,63,Sunday
2019-12-15 16:01:13.172,412,2019-12-15 16:01:13.172,2019-12-15 16:08:05.281,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,3151,E 81 St & York Ave,40.7728384,-73.94989233,32979,Subscriber,1984,1,2019-12-15 00:00:00.000,16:01:13.1720,2019-12-15 00:00:00.000,16:08:05.2810,7,journey,35,Sunday
2019-12-15 16:01:17.962,642,2019-12-15 16:01:17.962,2019-12-15 16:12:00.653,3707,Lexington Ave & E 26 St,40.741459000000006,-73.983293,483,E 12 St & 3 Ave,40.73223272,-73.98889957,15293,Customer,1991,2,2019-12-15 00:00:00.000,16:01:17.9620,2019-12-15 00:00:00.000,16:12:00.6530,11,journey,28,Sunday
2019-12-15 16:01:21.528,348,2019-12-15 16:01:21.528,2019-12-15 16:07:09.689,3641,Broadway & W 25 St,40.74286877312112,-73.98918628692627,476,E 31 St & 3 Ave,40.74394314,-73.97966069,29778,Subscriber,1990,1,2019-12-15 00:00:00.000,16:01:21.5280,2019-12-15 00:00:00.000,16:07:09.6890,6,journey,29,Sunday
2019-12-15 16:01:22.649,640,2019-12-15 16:01:22.649,2019-12-15 16:12:03.459,3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263,3382,Carroll St & Smith St,40.680611,-73.99475825,27878,Subscriber,1992,2,2019-12-15 00:00:00.000,16:01:22.6490,2019-12-15 00:00:00.000,16:12:03.4590,11,journey,27,Sunday
