starttime,tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,start_date,start_time,end_date,end_time,tripduration_minutes,ride_type,age,start_weekday
2019-12-15 08:07:21.773,661,2019-12-15 08:07:21.773,2019-12-15 08:18:23.075,3417,Baltic St & 5 Ave,40.6795766,-73.97854971,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,40524,Subscriber,1962,1,2019-12-15 00:00:00.000,08:07:21.7730,2019-12-15 00:00:00.000,08:18:23.0750,11,journey,57,Sunday
2019-12-15 08:07:23.219,1198,2019-12-15 08:07:23.219,2019-12-15 08:27:21.244,435,W 21 St & 6 Ave,40.74173969,-73.99415556,280,E 10 St & 5 Ave,40.73331967,-73.99510132,39556,Customer,1997,1,2019-12-15 00:00:00.000,08:07:23.2190,2019-12-15 00:00:00.000,08:27:21.2440,20,journey,22,Sunday
2019-12-15 08:07:41.867,135,2019-12-15 08:07:41.867,2019-12-15 08:09:56.980,391,Clark St & Henry St,40.69760127,-73.99344559,406,Hicks St & Montague St,40.69512845,-73.99595065,33751,Subscriber,1982,1,2019-12-15 00:00:00.000,08:07:41.8670,2019-12-15 00:00:00.000,08:09:56.9800,2,journey,37,Sunday
2019-12-15 08:07:45.851,1185,2019-12-15 08:07:45.851,2019-12-15 08:27:31.066,435,W 21 St & 6 Ave,40.74173969,-73.99415556,280,E 10 St & 5 Ave,40.73331967,-73.99510132,16671,Customer,1997,1,2019-12-15 00:00:00.000,08:07:45.8510,2019-12-15 00:00:00.000,08:27:31.0660,20,journey,22,Sunday
2019-12-15 08:07:48.085,472,2019-12-15 08:07:48.085,2019-12-15 08:15:40.830,394,E 9 St & Avenue C,40.72521311,-73.97768752,280,E 10 St & 5 Ave,40.73331967,-73.99510132,27750,Subscriber,1978,1,2019-12-15 00:00:00.000,08:07:48.0850,2019-12-15 00:00:00.000,08:15:40.8300,8,journey,41,Sunday
2019-12-15 08:07:50.895,452,2019-12-15 08:07:50.895,2019-12-15 08:15:23.753,461,E 20 St & 2 Ave,40.73587678,-73.98205027,432,E 7 St & Avenue A,40.72621788,-73.98379855,18068,Subscriber,1972,1,2019-12-15 00:00:00.000,08:07:50.8950,2019-12-15 00:00:00.000,08:15:23.7530,8,journey,47,Sunday
2019-12-15 08:07:54.342,249,2019-12-15 08:07:54.342,2019-12-15 08:12:04.053,446,W 24 St & 7 Ave,40.74487634,-73.99529885,223,W 13 St & 7 Ave,40.73781509,-73.99994661,39594,Subscriber,1996,1,2019-12-15 00:00:00.000,08:07:54.3420,2019-12-15 00:00:00.000,08:12:04.0530,4,journey,23,Sunday
2019-12-15 08:08:03.972,424,2019-12-15 08:08:03.972,2019-12-15 08:15:08.659,358,Christopher St & Greenwich St,40.73291553,-74.00711384,334,W 20 St & 7 Ave,40.74238787,-73.99726235,41354,Subscriber,1961,2,2019-12-15 00:00:00.000,08:08:03.9720,2019-12-15 00:00:00.000,08:15:08.6590,7,journey,58,Sunday
2019-12-15 08:08:06.466,1200,2019-12-15 08:08:06.466,2019-12-15 08:28:07.297,310,State St & Smith St,40.68926942,-73.98912867,3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372,39216,Subscriber,1972,1,2019-12-15 00:00:00.000,08:08:06.4660,2019-12-15 00:00:00.000,08:28:07.2970,20,journey,47,Sunday
2019-12-15 08:08:08.767,193,2019-12-15 08:08:08.767,2019-12-15 08:11:22.343,262,Washington Park,40.6917823,-73.97372990000001,243,Fulton St & Rockwell Pl,40.68841,-73.979458,19917,Subscriber,1985,1,2019-12-15 00:00:00.000,08:08:08.7670,2019-12-15 00:00:00.000,08:11:22.3430,3,journey,34,Sunday
2019-12-15 08:08:08.997,425,2019-12-15 08:08:08.997,2019-12-15 08:15:14.035,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676,17927,Customer,1991,1,2019-12-15 00:00:00.000,08:08:08.9970,2019-12-15 00:00:00.000,08:15:14.0350,7,journey,28,Sunday
2019-12-15 08:08:13.368,802,2019-12-15 08:08:13.368,2019-12-15 08:21:35.695,502,Henry St & Grand St,40.714211,-73.981095,251,Mott St & Prince St,40.72317958,-73.99480012,19291,Subscriber,1997,1,2019-12-15 00:00:00.000,08:08:13.3680,2019-12-15 00:00:00.000,08:21:35.6950,13,journey,22,Sunday
2019-12-15 08:08:13.996,397,2019-12-15 08:08:13.996,2019-12-15 08:14:51.722,3699,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373,490,8 Ave & W 33 St,40.751551,-73.993934,41241,Subscriber,1982,2,2019-12-15 00:00:00.000,08:08:13.9960,2019-12-15 00:00:00.000,08:14:51.7220,7,journey,37,Sunday
2019-12-15 08:08:22.575,489,2019-12-15 08:08:22.575,2019-12-15 08:16:32.388,531,Forsyth St & Broome St,40.71893904,-73.99266288,276,Duane St & Greenwich St,40.71748752,-74.0104554,41117,Subscriber,1969,2,2019-12-15 00:00:00.000,08:08:22.5750,2019-12-15 00:00:00.000,08:16:32.3880,8,journey,50,Sunday
2019-12-15 08:08:25.861,520,2019-12-15 08:08:25.861,2019-12-15 08:17:06.465,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3124,46 Ave & 5 St,40.74731,-73.95451,39420,Subscriber,1966,1,2019-12-15 00:00:00.000,08:08:25.8610,2019-12-15 00:00:00.000,08:17:06.4650,9,journey,53,Sunday
2019-12-15 08:08:28.210,149,2019-12-15 08:08:28.210,2019-12-15 08:10:57.373,330,Reade St & Broadway,40.71450451,-74.00562789,224,Spruce St & Nassau St,40.71146364,-74.00552427,41641,Subscriber,1979,1,2019-12-15 00:00:00.000,08:08:28.2100,2019-12-15 00:00:00.000,08:10:57.3730,2,journey,40,Sunday
